Composition,doi,Phase,Density (g/cm3),Hardness (GPa),YS (MPa) at 23 C,YS (MPa) at 1000 C,YS (MPa) at 1200 C,Test Type,A,Ag,Al,Au,B,Be,C,Ca,Co,Cr,Cu,D,E,Fe,Ga,Gd,Hf,I,Ir,Li,M,Mg,Mn,Mo,N,Nb,Ni,O,P,Pb,Pd,Pt,Q,Re,Rh,S,Si,Sn,Sr,T,Ta,Ti,V,Vi,W,Y,Yb,Zn,Zr,Density_g_cc_ROM,VEC,Pugh_Ratio,Cauchy_Pressure,YS_1300C_MPa,Solidus_K_TC,Liquidus_K_TC,Solidus_C_TC,Liquidus_C_TC,THCD_25C_W_mK
AlCoCrCuFeNiMo0.5,10.1016/j.mtla.2019.100259,,,,2751,,,C,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.635692307692307,7.6923076923076925,2.217687074829932,48.823076923076925,300.02182535918485,,,,,
AlCoCrFeNi,10.1016/j.mtla.2019.100259,,,,1378.9,,,C,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.106400000000001,7.200000000000001,2.1200523388943413,47.420000000000016,218.00888479560197,,,,,
AlCoCrFeNiV,10.1016/j.mtla.2019.100259,,,,1726.5,,,C,0.0,0.0,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.16666666666666669,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.0,6.940333333333334,6.833333333333334,2.27763272410792,60.716666666666654,230.1229755771472,,,,,
AlCoCrFeNi,10.1016/j.mtla.2019.100259,,,,1373,,,C,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.106400000000001,7.200000000000001,2.1200523388943413,47.420000000000016,218.00888479560197,,,,,
AlCoCrFeNb0.5Ni,10.1016/j.mtla.2019.100259,,,,2473,,,C,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.239454545454546,6.999999999999999,2.2391643280324294,54.54545454545456,382.44210866770175,,,,,
AlCoCrFeNi,10.1016/j.mtla.2019.100259,,,,1320,,,C,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.106400000000001,7.200000000000001,2.1200523388943413,47.420000000000016,218.00888479560197,,,,,
AlCoCrFeNiZr0.5,10.1016/j.mtla.2019.100259,,,,2250,,,C,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,7.053090909090909,6.909090909090908,2.168941461935092,48.936363636363666,562.4449307261165,,,,,
AlCoCrFeNi,10.1016/j.mtla.2019.100259,,,,1110,,,C,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.106400000000001,7.200000000000001,2.1200523388943413,47.420000000000016,218.00888479560197,,,,,
AlCoCrFeNiSi,10.1016/j.mtla.2019.100259,,,,2411,,,C,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
AlCoCrFeNi,10.1016/j.mtla.2019.100259,,,,1138,,,C,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.106400000000001,7.200000000000001,2.1200523388943413,47.420000000000016,218.00888479560197,,,,,
AlCoCrFeNiC1.5,10.1016/j.mtla.2019.100259,,,,1255,,,C,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.23076923076923078,0.0,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
CoCoFeNiTi0.3,10.1016/j.msea.2019.138181,,,,540,,,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4651162790697675,0.0,0.0,0.0,0.0,0.23255813953488375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23255813953488375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06976744186046513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.356697674418605,8.651162790697676,2.3111931119311193,54.85581395348838,5.320727180171982,,,,,
Co0.5CoFeNi1.5Ti0.3,10.1016/j.msea.2019.138181,,,,586,,,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3488372093023256,0.0,0.0,0.0,0.0,0.23255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3488372093023256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06976744186046512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.357627906976743,8.767441860465116,2.295028524857377,56.62325581395349,0.052594755168335526,,,,,
CoFeNi2Ti0.3,10.1016/j.msea.2019.138181,,,,672,,,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23255813953488372,0.0,0.0,0.0,0.0,0.23255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06976744186046512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.358558139534882,8.88372093023256,2.279060348319158,58.390697674418604,,,,,,
Al0.3CoCrFeNi,10.1016/j.msea.2019.03.010,,,,246,,,,0.0,0.0,0.06976744186046512,0.0,0.0,0.0,0.0,0.0,0.23255813953488372,0.23255813953488372,0.0,0.0,0.0,0.23255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.823720930232558,7.883720930232558,2.0189642596644783,47.61860465116281,109.4013305938485,,,,,
Al0.3CoCrFeNi,10.1016/j.msea.2019.03.010,,,,258,,,,0.0,0.0,0.06976744186046512,0.0,0.0,0.0,0.0,0.0,0.23255813953488372,0.23255813953488372,0.0,0.0,0.0,0.23255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.823720930232558,7.883720930232558,2.0189642596644783,47.61860465116281,109.4013305938485,,,,,
Al0.3CoCrFeNi,10.1016/j.msea.2019.03.010,,,,306,,,,0.0,0.0,0.06976744186046512,0.0,0.0,0.0,0.0,0.0,0.23255813953488372,0.23255813953488372,0.0,0.0,0.0,0.23255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.823720930232558,7.883720930232558,2.0189642596644783,47.61860465116281,109.4013305938485,,,,,
Al0.3CoCrFeNi,10.1016/j.msea.2019.03.010,,,,325,,,,0.0,0.0,0.06976744186046512,0.0,0.0,0.0,0.0,0.0,0.23255813953488372,0.23255813953488372,0.0,0.0,0.0,0.23255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.823720930232558,7.883720930232558,2.0189642596644783,47.61860465116281,109.4013305938485,,,,,
Al0.3CoCrFeNi,10.1016/j.msea.2019.03.010,,,,361,,,,0.0,0.0,0.06976744186046512,0.0,0.0,0.0,0.0,0.0,0.23255813953488372,0.23255813953488372,0.0,0.0,0.0,0.23255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.823720930232558,7.883720930232558,2.0189642596644783,47.61860465116281,109.4013305938485,,,,,
Al0.3CoCrFeNi,10.1016/j.msea.2019.03.010,,,,400,,,,0.0,0.0,0.06976744186046512,0.0,0.0,0.0,0.0,0.0,0.23255813953488372,0.23255813953488372,0.0,0.0,0.0,0.23255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.823720930232558,7.883720930232558,2.0189642596644783,47.61860465116281,109.4013305938485,,,,,
Ti40Al10V20Nb20Mo10,10.1016/j.msea.2019.03.054,BCC,6.102,,900,155.0,,,0.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.0,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,6.036399999999999,4.499999999999999,2.9561403508771913,92.02999999999999,46.63798278570201,,,,,
Ti35Al15V20Nb20Mo10,10.1016/j.msea.2019.03.054,BCC,6.027,,971,160.0,,,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.0,0.0,0.0,0.0,0.0,0.0,5.9461,4.45,2.9889258028792907,90.56,44.290978830435414,,,,,
Ti30Al20V20Nb20Mo10,10.1016/j.msea.2019.03.054,BCC,5.876,,1187,180.0,,,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,5.8558,4.4,3.0223713646532446,89.09,42.01170789720504,,,,,
CoCrFeNiNb0.5,10.1016/j.jallcom.2018.10.138,FCC+Laves,,,1280,,,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.248222222222221,7.888888888888888,2.114980050779833,56.40000000000002,406.1735132724984,,,,,
CoCrFeNiNb0.65,10.1016/j.jallcom.2018.10.138,FCC+Laves,,,1542,,,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2150537634408602,0.2150537634408602,0.0,0.0,0.0,0.2150537634408602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13978494623655913,0.2150537634408602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.258602150537634,7.795698924731182,2.155960028551034,58.63870967741936,509.72441147921694,,,,,
CoCrFeNiNb0.8,10.1016/j.jallcom.2018.10.138,FCC+Laves,,,1786,,,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20833333333333334,0.20833333333333334,0.0,0.0,0.0,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.268333333333334,7.708333333333333,2.1956445381102916,60.737500000000026,596.7907297484957,,,,,
Ti1.89CrNbV0.56,10.1016/j.matchar.2019.109980,BCC,6.17,,1020,,,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2247191011235955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2247191011235955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42471910112359545,0.1258426966292135,0.0,0.0,0.0,0.0,0.0,0.0,6.215267415730337,4.799999999999999,2.4375259443752584,82.02606741573035,179.29294106636485,,,,,
HfNbTaTiZr,10.1016/j.matchar.2019.109980,BCC,9.89,,1438,,,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,9.9192,4.3999999999999995,3.091324200913243,85.12,33.26293412751387,,,,,
HfNbTaTiZr,10.1016/j.matchar.2019.109980,BCC,9.89,,1114,,,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,9.9192,4.3999999999999995,3.091324200913243,85.12,33.26293412751387,,,,,
Hf0.5Nb0.5Ta0.5Ti1.5Zr,10.1016/j.matchar.2019.109980,BCC,8.13,,903,,,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.25,8.141000000000002,4.25,2.8666666666666676,80.11250000000001,5.2341540712409635,,,,,
HfNb0.18Ta0.18Ti1.27Zr,10.1016/j.matchar.2019.109980,BCC,8.48,,540,,,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27548209366391185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049586776859504134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049586776859504134,0.3498622589531681,0.0,0.0,0.0,0.0,0.0,0.0,0.27548209366391185,8.291851239669422,4.099173553719009,2.8767833981841764,73.03581267217632,,,,,,
AlCoCrFeNiTi0.5,10.1016/j.triboint.2018.10.012,BCC+B2,,,2260,,,,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87,6.909090909090908,2.1463781184250075,49.98181818181821,223.10472826342686,,,,,
AlCoCrFeNiCu,10.1016/j.triboint.2018.10.012,BCC+B2,,,1170,,,,0.0,0.0,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.0,0.0,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.415333333333334,7.833333333333335,2.2111959287531815,47.416666666666686,125.09779128653624,,,,,
CrFeNiNb0.1Ti2,10.1016/j.msea.2019.138212,,,,1250,,,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19607843137254904,0.0,0.0,0.0,0.19607843137254904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019607843137254905,0.19607843137254904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3921568627450981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.627647058823531,6.372549019607844,2.074598677998112,60.250980392156876,352.950096583787,,,,,
CrFeNiNb0.1Ti3,10.1016/j.msea.2019.138212,,,,1450,,,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1639344262295082,0.0,0.0,0.0,0.1639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01639344262295082,0.1639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49180327868852464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.279836065573771,5.983606557377049,2.1283292978208235,62.7672131147541,227.6855700269687,,,,,
CrFeNiNb0.1Ti4,10.1016/j.msea.2019.138212,,,,2223,,,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14084507042253522,0.0,0.0,0.0,0.14084507042253522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253523,0.14084507042253522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5633802816901409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.03,5.704225352112676,2.168428470754052,64.57464788732396,138.33976776221508,,,,,
Zr20Ti20Cu20Ni20Be20,10.1016/j.intermet.2019.106561,,,135.0,2360,,,,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,,,,,,,,,,
Zr41.2Ti13.8Cu12.5Ni10Be22.5,10.1016/j.intermet.2019.106561,,,97.0,1850,,,,0.0,0.0,0.0,0.0,0.0,0.225,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138,0.0,0.0,0.0,0.0,0.0,0.0,0.41200000000000003,,,,,,,,,,
Zr44Ti11Cu9.8Ni10.2Be25,10.1016/j.intermet.2019.106561,,,96.0,1810,,,,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.44,,,,,,,,,,
Zr46.75Ti8.25Cu7.5Ni10Be27.5,10.1016/j.intermet.2019.106561,,,100.0,1830,,,,0.0,0.0,0.0,0.0,0.0,0.275,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0825,0.0,0.0,0.0,0.0,0.0,0.0,0.4675,,,,,,,,,,
Ti32.8Zr30.2Cu9Ni5.3Be22.7,10.1016/j.intermet.2019.106561,,,98.0,1830,,,,0.0,0.0,0.0,0.0,0.0,0.22699999999999998,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32799999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.302,,,,,,,,,,
Ti40Zr25Cu12Ni3Be20,10.1016/j.intermet.2019.106561,,,93.0,1760,,,,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.25,,,,,,,,,,
Ti40Zr25Cu9Ni8Be18,10.1016/j.intermet.2019.106561,,,95.0,1720,,,,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.25,,,,,,,,,,
Ti60Zr5Cu9Ni8Be18,10.1016/j.intermet.2019.106561,,,106.0,2120,,,,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.05,,,,,,,,,,
Al1.5CoCrFeNiTi0.5,10.1016/j.jallcom.2019.07.100,,,,1566,,,C,0.0,0.0,0.25000000000000006,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.16666666666666669,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5225,6.583333333333334,2.200450450450451,49.666666666666686,179.13049150306944,,,,,
CoCrCuFeNiTi0.8,10.1016/j.jallcom.2019.07.100,,,,1042,,,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.0,0.0,0.1724137931034483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1724137931034483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13793103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.827034482758622,8.137931034482758,2.138959931798807,51.51379310344829,140.6152595643789,,,,,
