Composition,doi,Phase,Density (g/cm3),Hardness (GPa),YS (MPa) at 23 C,YS (MPa) at 1000 C,YS (MPa) at 1200 C,Test Type,A,Ag,Al,Au,B,Be,C,Ca,Co,Cr,Cu,D,E,Fe,Ga,Gd,Hf,I,Ir,Li,M,Mg,Mn,Mo,N,Nb,Ni,O,P,Pb,Pd,Pt,Q,Re,Rh,S,Si,Sn,Sr,T,Ta,Ti,V,Vi,W,Y,Yb,Zn,Zr,Density_g_cc_ROM,VEC,Pugh_Ratio,Cauchy_Pressure,YS_1300C_MPa,Solidus_K_TC,Liquidus_K_TC,Solidus_C_TC,Liquidus_C_TC,THCD_25C_W_mK
Ni48Co33Cr9Mo4W6,10.1016/j.msea.2024.146832,FCC,,,811,,,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,9.42254,8.91,2.19831223628692,54.315000000000026,16.184251719152886,1665.5800426565197,1686.616069322935,1392.4300426565196,1413.4660693229348,
Ni48Co33Cr9Mo4W6,10.1016/j.msea.2024.146832,FCC,,,682,,,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,9.42254,8.91,2.19831223628692,54.315000000000026,16.184251719152886,1665.5800426565197,1686.616069322935,1392.4300426565196,1413.4660693229348,
Ni48Co33Cr9Mo4W6,10.1016/j.msea.2024.146832,FCC,,,420,,,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,9.42254,8.91,2.19831223628692,54.315000000000026,16.184251719152886,1665.5800426565197,1686.616069322935,1392.4300426565196,1413.4660693229348,
Ni48Co33Cr9Mo4W6,10.1016/j.msea.2024.146832,FCC,,,359,,,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,9.42254,8.91,2.19831223628692,54.315000000000026,16.184251719152886,1665.5800426565197,1686.616069322935,1392.4300426565196,1413.4660693229348,
Ni48Co33Cr9Mo4W6,10.1016/j.msea.2024.146832,FCC,,,252,,,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,9.42254,8.91,2.19831223628692,54.315000000000026,16.184251719152886,1665.5800426565197,1686.616069322935,1392.4300426565196,1413.4660693229348,
(CoCrNi)90Al5Ti5,10.1016/j.jmrt.2024.07.106,FCC,,,665,,,T,0.0,0.0,0.3846153846153846,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.691384615384616,4.615384615384616,2.4805194805194817,57.238461538461536,,1463.3803508257156,1607.6136521497226,1190.2303508257155,1334.4636521497227,
(CoCrNi)90Al5Ti5,10.1016/j.jmrt.2024.07.106,FCC,,,733,,,T,0.0,0.0,0.3846153846153846,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.691384615384616,4.615384615384616,2.4805194805194817,57.238461538461536,,1463.3803508257156,1607.6136521497226,1190.2303508257155,1334.4636521497227,
(CoCrNi)90Al5Ti5,10.1016/j.jmrt.2024.07.106,FCC,,,530,,,T,0.0,0.0,0.3846153846153846,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.691384615384616,4.615384615384616,2.4805194805194817,57.238461538461536,,1463.3803508257156,1607.6136521497226,1190.2303508257155,1334.4636521497227,
(CoCrNi)90Al5Ti5,10.1016/j.jmrt.2024.07.106,FCC,,,833,,,T,0.0,0.0,0.3846153846153846,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.691384615384616,4.615384615384616,2.4805194805194817,57.238461538461536,,1463.3803508257156,1607.6136521497226,1190.2303508257155,1334.4636521497227,
Ni3CrV,10.1016/j.msea.2023.145827,FCC,,,487,,,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,7.9968,8.200000000000001,2.191919191919192,68.02000000000001,6.603863379067923,1599.7857394209238,1628.2129031600912,1326.635739420924,1355.062903160091,
(Ni3CrV)97Al3,10.1016/j.msea.2023.145827,FCC,,,621,,,T,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,6.0105,6.25,2.4444444444444438,59.837500000000006,,1702.0088407745309,1766.136291303347,1428.858840774531,1492.9862913033471,
(Ni3CrV)94Al6,10.1016/j.msea.2023.145827,FCC,,,926,,,T,0.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,5.107636363636364,5.363636363636363,2.5767195767195763,56.118181818181824,,1439.577305055796,1688.2908551228816,1166.4273050557958,1415.1408551228815,
(Ni3CrV)91Al9,10.1016/j.msea.2023.145827,FCC,,,1151,,,T,0.0,0.0,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,4.591714285714286,4.857142857142857,2.6581196581196567,53.99285714285714,,1292.3383531337056,1499.506236734895,1019.1883531337056,1226.356236734895,
CrFeMnNi,10.1016/j.intermet.2023.108100,FCC,,206.17,109.82,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8505,7.75,2.050456893126738,77.57500000000002,0.1121799322398642,1505.6989179225752,1557.4345758205657,1232.5489179225751,1284.2845758205658,
Cu0.07CrFeMnNi,10.1016/j.intermet.2023.108100,FCC,,206.21,109.28,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2457002457002457,0.0171990171990172,0.0,0.0,0.2457002457002457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2457002457002457,0.0,0.0,0.0,0.2457002457002457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.869582309582309,7.805896805896806,2.060221124441308,77.05601965601969,0.1678401703243202,1482.173684289649,1543.8362203930135,1209.0236842896488,1270.6862203930136,
Cu0.14CrFeMnNi,10.1016/j.intermet.2023.108100,FCC,,207.74,108.62,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2415458937198067,0.0338164251207729,0.0,0.0,0.2415458937198067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2415458937198067,0.0,0.0,0.0,0.2415458937198067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8880193236714975,7.859903381642513,2.069731444934603,76.55458937198067,0.2267089061846432,1459.1078762301872,1532.4478506380976,1185.9578762301871,1259.2978506380978,
Al0.15CrFeMnNi,10.1016/j.intermet.2023.108100,FCC,,204.62,119.17,,,,0.0,0.0,0.036144578313253,0.0,0.0,0.0,0.0,0.0,0.0,0.2409638554216867,0.0,0.0,0.0,0.2409638554216867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2409638554216867,0.0,0.0,0.0,0.2409638554216867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.664337349397591,7.578313253012049,2.075256335848327,76.4409638554217,60.63048445786631,1519.8987054428828,1612.884159669737,1246.748705442883,1339.734159669737,
Al0.15Cu0.07CrFeMnNi,10.1016/j.intermet.2023.108100,FCC,,205.3,118.86,,,,0.0,0.0,0.0355450236966824,0.0,0.0,0.0,0.0,0.0,0.0,0.2369668246445497,0.0165876777251184,0.0,0.0,0.2369668246445497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2369668246445497,0.0,0.0,0.0,0.2369668246445497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.685829383886255,7.6350710900473935,2.0844505557465336,75.95924170616114,57.46059131773754,1488.9962221253577,1596.5194773801095,1215.8462221253576,1323.3694773801094,
Al0.15Cu0.14CrFeMnNi,10.1016/j.intermet.2023.108100,FCC,,205.42,119.72,,,,0.0,0.0,0.0349650349650349,0.0,0.0,0.0,0.0,0.0,0.0,0.2331002331002331,0.0326340326340326,0.0,0.0,0.2331002331002331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2331002331002331,0.0,0.0,0.0,0.2331002331002331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.706620046620046,7.68997668997669,2.0934117735792137,75.49324009324009,54.467943350843285,1458.5287908757791,1583.028130302524,1185.378790875779,1309.878130302524,
Al0.3CrFeMnNi,10.1016/j.intermet.2023.108100,FCC,,203.19,124.49,,,,0.0,0.0,0.0697674418604651,0.0,0.0,0.0,0.0,0.0,0.0,0.2325581395348837,0.0,0.0,0.0,0.2325581395348837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2325581395348837,0.0,0.0,0.0,0.2325581395348837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.491162790697674,7.4186046511627906,2.098793363499245,75.38604651162792,130.39028181524515,1512.712505546435,1657.680838106062,1239.5625055464352,1384.5308381060622,
Al0.3Cu0.07CrFeMnNi,10.1016/j.intermet.2023.108100,FCC,,202.93,124.19,,,,0.0,0.0,0.068649885583524,0.0,0.0,0.0,0.0,0.0,0.0,0.2288329519450801,0.0160183066361556,0.0,0.0,0.2288329519450801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2288329519450801,0.0,0.0,0.0,0.2288329519450801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.514691075514874,7.475972540045766,2.1074620196604106,74.93775743707094,123.77845132730693,1467.684955543883,1640.2304389983906,1194.534955543883,1367.0804389983905,
Al0.3Cu0.14CrFeMnNi,10.1016/j.intermet.2023.108100,FCC,,203.96,117.13,,,,0.0,0.0,0.0675675675675675,0.0,0.0,0.0,0.0,0.0,0.0,0.2252252252252252,0.0315315315315315,0.0,0.0,0.2252252252252252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2252252252252252,0.0,0.0,0.0,0.2252252252252252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.537477477477479,7.531531531531532,2.115916446013534,74.50360360360361,117.53806713429232,1425.7244107082504,1625.676463107295,1152.5744107082505,1352.526463107295,
CoCrNi,10.1016/j.compositesb.2024.111522,FCC,,,406.8,,,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.319333333333333,8.333333333333334,1.939393939393939,45.03333333333335,0.0124359026023741,1707.1868426473093,1713.1719000945925,1434.0368426473092,1440.0219000945926,
(CoCrNi)86Al7Ti7,10.1016/j.compositesb.2024.111522,FCC,,,827.5,,,T,0.0,0.0,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.435294117647059,4.352941176470589,2.528619528619529,58.10000000000001,,1536.8051575157945,1556.103966869108,1263.6551575157946,1282.9539668691082,
CoCrNi,10.1016/j.compositesb.2024.111522,FCC,,,329.2,,,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.319333333333333,8.333333333333334,1.939393939393939,45.03333333333335,0.0124359026023741,1707.1868426473093,1713.1719000945925,1434.0368426473092,1440.0219000945926,
Al0.2Cr0.9FeNi2.2Ti0.2,10.1016/j.ijplas.2024.104109,FCC+L12,,,252,,,T,0.0,0.0,0.0444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.855066666666667,8.177777777777777,2.025157232704403,53.43777777777781,98.00741666807647,1519.4123227506502,1594.7224047390694,1246.2623227506501,1321.5724047390695,
FeCr2V,10.1016/j.matchar.2024.113803,BCC,,213.0,1107,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,7.071,6.25,1.8429452303228144,58.30000000000001,38.56017591584124,1984.0349506497464,2028.829110981677,1710.8849506497463,1755.6791109816772,
FeCr2V,10.1016/j.matchar.2024.113803,BCC,,,,264.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,7.071,6.25,1.8429452303228144,58.30000000000001,38.56017591584124,1984.0349506497464,2028.829110981677,1710.8849506497463,1755.6791109816772,
FeCr2VW0.1,10.1016/j.matchar.2024.113803,BCC,,229.0,1189,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4878048780487805,0.0,0.0,0.0,0.2439024390243902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2439024390243902,0.0,0.024390243902439,0.0,0.0,0.0,0.0,7.368048780487806,6.243902439024391,1.8452001416932344,58.39756097560977,85.65907588450735,1991.5134644352763,2039.158181019297,1718.3634644352765,1766.008181019297,
FeCr2VW0.1,10.1016/j.matchar.2024.113803,BCC,,,,367.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4878048780487805,0.0,0.0,0.0,0.2439024390243902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2439024390243902,0.0,0.024390243902439,0.0,0.0,0.0,0.0,7.368048780487806,6.243902439024391,1.8452001416932344,58.39756097560977,85.65907588450735,1991.5134644352763,2039.158181019297,1718.3634644352765,1766.008181019297,
FeCr2VW0.3,10.1016/j.matchar.2024.113803,BCC,,238.0,1452,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4651162790697674,0.0,0.0,0.0,0.2325581395348837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2325581395348837,0.0,0.0697674418604651,0.0,0.0,0.0,0.0,7.920697674418605,6.232558139534884,1.849407783417936,58.57906976744187,197.51343379795009,2008.1956545232888,2065.789319278153,1735.0456545232887,1792.639319278153,
FeCr2VW0.3,10.1016/j.matchar.2024.113803,BCC,,,,627.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4651162790697674,0.0,0.0,0.0,0.2325581395348837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2325581395348837,0.0,0.0697674418604651,0.0,0.0,0.0,0.0,7.920697674418605,6.232558139534884,1.849407783417936,58.57906976744187,197.51343379795009,2008.1956545232888,2065.789319278153,1735.0456545232887,1792.639319278153,
FeCr2VW0.5,10.1016/j.matchar.2024.113803,BCC,,,,842.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,8.424222222222221,6.222222222222222,1.8532555879494648,58.74444444444446,316.38810953778136,2025.5357583127304,2101.92413387856,1752.3857583127306,1828.77413387856,
Nb0.29Ta0.18Zr0.24Hf0.2Mo0.09,10.1016/j.scriptamat.2024.116240,BCC,,,1217,714.0,304.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2399999999999999,10.6415,4.65,3.256042115338598,87.90299999999999,151.0938999639084,2203.293525615689,2437.424991285154,1930.1435256156888,2164.274991285154,
Nb0.26Ta0.19Zr0.19Hf0.16Mo0.2,10.1016/j.scriptamat.2024.116240,BCC,,,1501,974.0,669.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,10.8237,4.8500000000000005,3.1007326007326013,86.487,347.7790473492797,2195.879019635628,2530.2580936067925,1922.729019635628,2257.1080936067924,
Nb0.31Ta0.17Zr0.15Hf0.14Mo0.23,10.1016/j.scriptamat.2024.116240,BCC+IM,,,1487,979.0,710.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,10.699800000000002,4.94,3.13647929678464,88.98200000000001,379.7597884807515,2236.6263781771013,2580.7301230508288,1963.4763781771012,2307.5801230508287,
Nb0.27Ta0.21Zr0.13Hf0.13Mo0.26,10.1016/j.scriptamat.2024.116240,BCC+IM,,,1547,1061.0,940.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,11.0695,5.0,3.0519070187316646,87.77799999999998,435.8430364418583,2267.415088142931,2631.2648207098528,1994.2650881429308,2358.1148207098527,
NbTaZrHfMo,10.1016/j.scriptamat.2024.116240,BCC,,,1524,927.0,694.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,11.074000000000002,4.8,3.0450450450450464,83.14000000000001,350.3173118196149,2184.9661438279486,2490.651666915568,1911.8161438279485,2217.501666915568,
NbTaZrHfTi,10.1016/j.scriptamat.2024.116240,BCC,,,929,295.0,92.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,9.9192,4.4,3.091324200913243,85.12,33.26293412751387,2124.303690571326,2300.092882013988,1851.153690571326,2026.9428820139879,
NbTaMoWV,10.1016/j.scriptamat.2024.116240,BCC,,,1246,842.0,735.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,12.18,5.4,2.7916666666666674,95.15999999999998,518.418146785449,2730.607545241985,2938.2449427451816,2457.457545241985,2665.0949427451815,
Fe28.0Co29.5Ni27.5Al8.5Ti6.5,10.1016/j.msea.2024.146422,FCC,,,792,,,T,0.0,0.0,0.085,0.0,0.0,0.0,0.0,0.0,0.295,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.80231,8.16,2.321721891815349,55.663,31.250007760900097,1434.4237522605656,1580.429172963637,1161.2737522605657,1307.279172963637,
